filename,path,source,city,grid,split,data_type,terrain
DC_45_53_RGB.h5,data\GAMUS\images\train\DC_45_53_RGB.h5,GAMUS,DC,45_53,train,images,government_urban
DC_45_54_RGB.h5,data\GAMUS\images\train\DC_45_54_RGB.h5,GAMUS,DC,45_54,train,images,government_urban
DC_45_56_RGB.h5,data\GAMUS\images\train\DC_45_56_RGB.h5,GAMUS,DC,45_56,train,images,government_urban
DC_45_59_RGB.h5,data\GAMUS\images\train\DC_45_59_RGB.h5,GAMUS,DC,45_59,train,images,government_urban
DC_45_61_RGB.h5,data\GAMUS\images\train\DC_45_61_RGB.h5,GAMUS,DC,45_61,train,images,government_urban
DC_45_63_RGB.h5,data\GAMUS\images\train\DC_45_63_RGB.h5,GAMUS,DC,45_63,train,images,government_urban
DC_45_64_RGB.h5,data\GAMUS\images\train\DC_45_64_RGB.h5,GAMUS,DC,45_64,train,images,government_urban
DC_45_65_RGB.h5,data\GAMUS\images\train\DC_45_65_RGB.h5,GAMUS,DC,45_65,train,images,government_urban
DC_45_66_RGB.h5,data\GAMUS\images\train\DC_45_66_RGB.h5,GAMUS,DC,45_66,train,images,government_urban
DC_46_19_RGB.h5,data\GAMUS\images\train\DC_46_19_RGB.h5,GAMUS,DC,46_19,train,images,government_urban
DC_46_22_RGB.h5,data\GAMUS\images\train\DC_46_22_RGB.h5,GAMUS,DC,46_22,train,images,government_urban
DC_46_23_RGB.h5,data\GAMUS\images\train\DC_46_23_RGB.h5,GAMUS,DC,46_23,train,images,government_urban
DC_46_25_RGB.h5,data\GAMUS\images\train\DC_46_25_RGB.h5,GAMUS,DC,46_25,train,images,government_urban
DC_46_26_RGB.h5,data\GAMUS\images\train\DC_46_26_RGB.h5,GAMUS,DC,46_26,train,images,government_urban
DC_46_30_RGB.h5,data\GAMUS\images\train\DC_46_30_RGB.h5,GAMUS,DC,46_30,train,images,government_urban
DC_46_33_RGB.h5,data\GAMUS\images\train\DC_46_33_RGB.h5,GAMUS,DC,46_33,train,images,government_urban
DC_46_35_RGB.h5,data\GAMUS\images\train\DC_46_35_RGB.h5,GAMUS,DC,46_35,train,images,government_urban
DC_46_36_RGB.h5,data\GAMUS\images\train\DC_46_36_RGB.h5,GAMUS,DC,46_36,train,images,government_urban
DC_46_37_RGB.h5,data\GAMUS\images\train\DC_46_37_RGB.h5,GAMUS,DC,46_37,train,images,government_urban
DC_46_38_RGB.h5,data\GAMUS\images\train\DC_46_38_RGB.h5,GAMUS,DC,46_38,train,images,government_urban
DC_46_39_RGB.h5,data\GAMUS\images\train\DC_46_39_RGB.h5,GAMUS,DC,46_39,train,images,government_urban
DC_46_40_RGB.h5,data\GAMUS\images\train\DC_46_40_RGB.h5,GAMUS,DC,46_40,train,images,government_urban
DC_46_43_RGB.h5,data\GAMUS\images\train\DC_46_43_RGB.h5,GAMUS,DC,46_43,train,images,government_urban
DC_46_45_RGB.h5,data\GAMUS\images\train\DC_46_45_RGB.h5,GAMUS,DC,46_45,train,images,government_urban
DC_46_49_RGB.h5,data\GAMUS\images\train\DC_46_49_RGB.h5,GAMUS,DC,46_49,train,images,government_urban
DC_46_50_RGB.h5,data\GAMUS\images\train\DC_46_50_RGB.h5,GAMUS,DC,46_50,train,images,government_urban
DC_46_51_RGB.h5,data\GAMUS\images\train\DC_46_51_RGB.h5,GAMUS,DC,46_51,train,images,government_urban
DC_46_52_RGB.h5,data\GAMUS\images\train\DC_46_52_RGB.h5,GAMUS,DC,46_52,train,images,government_urban
DC_46_54_RGB.h5,data\GAMUS\images\train\DC_46_54_RGB.h5,GAMUS,DC,46_54,train,images,government_urban
DC_46_55_RGB.h5,data\GAMUS\images\train\DC_46_55_RGB.h5,GAMUS,DC,46_55,train,images,government_urban
DC_46_56_RGB.h5,data\GAMUS\images\train\DC_46_56_RGB.h5,GAMUS,DC,46_56,train,images,government_urban
DC_46_57_RGB.h5,data\GAMUS\images\train\DC_46_57_RGB.h5,GAMUS,DC,46_57,train,images,government_urban
DC_46_59_RGB.h5,data\GAMUS\images\train\DC_46_59_RGB.h5,GAMUS,DC,46_59,train,images,government_urban
DC_46_61_RGB.h5,data\GAMUS\images\train\DC_46_61_RGB.h5,GAMUS,DC,46_61,train,images,government_urban
DC_46_62_RGB.h5,data\GAMUS\images\train\DC_46_62_RGB.h5,GAMUS,DC,46_62,train,images,government_urban
DC_46_64_RGB.h5,data\GAMUS\images\train\DC_46_64_RGB.h5,GAMUS,DC,46_64,train,images,government_urban
DC_46_65_RGB.h5,data\GAMUS\images\train\DC_46_65_RGB.h5,GAMUS,DC,46_65,train,images,government_urban
DC_47_19_RGB.h5,data\GAMUS\images\train\DC_47_19_RGB.h5,GAMUS,DC,47_19,train,images,government_urban
DC_47_20_RGB.h5,data\GAMUS\images\train\DC_47_20_RGB.h5,GAMUS,DC,47_20,train,images,government_urban
DC_47_23_RGB.h5,data\GAMUS\images\train\DC_47_23_RGB.h5,GAMUS,DC,47_23,train,images,government_urban
DC_47_24_RGB.h5,data\GAMUS\images\train\DC_47_24_RGB.h5,GAMUS,DC,47_24,train,images,government_urban
DC_47_27_RGB.h5,data\GAMUS\images\train\DC_47_27_RGB.h5,GAMUS,DC,47_27,train,images,government_urban
DC_47_29_RGB.h5,data\GAMUS\images\train\DC_47_29_RGB.h5,GAMUS,DC,47_29,train,images,government_urban
DC_47_30_RGB.h5,data\GAMUS\images\train\DC_47_30_RGB.h5,GAMUS,DC,47_30,train,images,government_urban
DC_47_31_RGB.h5,data\GAMUS\images\train\DC_47_31_RGB.h5,GAMUS,DC,47_31,train,images,government_urban
DC_47_33_RGB.h5,data\GAMUS\images\train\DC_47_33_RGB.h5,GAMUS,DC,47_33,train,images,government_urban
DC_47_35_RGB.h5,data\GAMUS\images\train\DC_47_35_RGB.h5,GAMUS,DC,47_35,train,images,government_urban
DC_47_36_RGB.h5,data\GAMUS\images\train\DC_47_36_RGB.h5,GAMUS,DC,47_36,train,images,government_urban
DC_47_38_RGB.h5,data\GAMUS\images\train\DC_47_38_RGB.h5,GAMUS,DC,47_38,train,images,government_urban
DC_47_39_RGB.h5,data\GAMUS\images\train\DC_47_39_RGB.h5,GAMUS,DC,47_39,train,images,government_urban
DC_47_40_RGB.h5,data\GAMUS\images\train\DC_47_40_RGB.h5,GAMUS,DC,47_40,train,images,government_urban
DC_47_42_RGB.h5,data\GAMUS\images\train\DC_47_42_RGB.h5,GAMUS,DC,47_42,train,images,government_urban
DC_47_44_RGB.h5,data\GAMUS\images\train\DC_47_44_RGB.h5,GAMUS,DC,47_44,train,images,government_urban
DC_47_45_RGB.h5,data\GAMUS\images\train\DC_47_45_RGB.h5,GAMUS,DC,47_45,train,images,government_urban
DC_47_46_RGB.h5,data\GAMUS\images\train\DC_47_46_RGB.h5,GAMUS,DC,47_46,train,images,government_urban
DC_47_48_RGB.h5,data\GAMUS\images\train\DC_47_48_RGB.h5,GAMUS,DC,47_48,train,images,government_urban
DC_47_49_RGB.h5,data\GAMUS\images\train\DC_47_49_RGB.h5,GAMUS,DC,47_49,train,images,government_urban
DC_47_50_RGB.h5,data\GAMUS\images\train\DC_47_50_RGB.h5,GAMUS,DC,47_50,train,images,government_urban
DC_47_51_RGB.h5,data\GAMUS\images\train\DC_47_51_RGB.h5,GAMUS,DC,47_51,train,images,government_urban
DC_47_55_RGB.h5,data\GAMUS\images\train\DC_47_55_RGB.h5,GAMUS,DC,47_55,train,images,government_urban
DC_47_56_RGB.h5,data\GAMUS\images\train\DC_47_56_RGB.h5,GAMUS,DC,47_56,train,images,government_urban
DC_47_57_RGB.h5,data\GAMUS\images\train\DC_47_57_RGB.h5,GAMUS,DC,47_57,train,images,government_urban
DC_47_58_RGB.h5,data\GAMUS\images\train\DC_47_58_RGB.h5,GAMUS,DC,47_58,train,images,government_urban
DC_47_59_RGB.h5,data\GAMUS\images\train\DC_47_59_RGB.h5,GAMUS,DC,47_59,train,images,government_urban
DC_47_60_RGB.h5,data\GAMUS\images\train\DC_47_60_RGB.h5,GAMUS,DC,47_60,train,images,government_urban
DC_47_62_RGB.h5,data\GAMUS\images\train\DC_47_62_RGB.h5,GAMUS,DC,47_62,train,images,government_urban
DC_47_64_RGB.h5,data\GAMUS\images\train\DC_47_64_RGB.h5,GAMUS,DC,47_64,train,images,government_urban
DC_48_21_RGB.h5,data\GAMUS\images\train\DC_48_21_RGB.h5,GAMUS,DC,48_21,train,images,government_urban
DC_48_24_RGB.h5,data\GAMUS\images\train\DC_48_24_RGB.h5,GAMUS,DC,48_24,train,images,government_urban
DC_48_25_RGB.h5,data\GAMUS\images\train\DC_48_25_RGB.h5,GAMUS,DC,48_25,train,images,government_urban
DC_48_29_RGB.h5,data\GAMUS\images\train\DC_48_29_RGB.h5,GAMUS,DC,48_29,train,images,government_urban
DC_48_30_RGB.h5,data\GAMUS\images\train\DC_48_30_RGB.h5,GAMUS,DC,48_30,train,images,government_urban
DC_48_33_RGB.h5,data\GAMUS\images\train\DC_48_33_RGB.h5,GAMUS,DC,48_33,train,images,government_urban
DC_48_34_RGB.h5,data\GAMUS\images\train\DC_48_34_RGB.h5,GAMUS,DC,48_34,train,images,government_urban
DC_48_41_RGB.h5,data\GAMUS\images\train\DC_48_41_RGB.h5,GAMUS,DC,48_41,train,images,government_urban
DC_48_42_RGB.h5,data\GAMUS\images\train\DC_48_42_RGB.h5,GAMUS,DC,48_42,train,images,government_urban
DC_48_43_RGB.h5,data\GAMUS\images\train\DC_48_43_RGB.h5,GAMUS,DC,48_43,train,images,government_urban
DC_48_44_RGB.h5,data\GAMUS\images\train\DC_48_44_RGB.h5,GAMUS,DC,48_44,train,images,government_urban
DC_48_45_RGB.h5,data\GAMUS\images\train\DC_48_45_RGB.h5,GAMUS,DC,48_45,train,images,government_urban
DC_48_50_RGB.h5,data\GAMUS\images\train\DC_48_50_RGB.h5,GAMUS,DC,48_50,train,images,government_urban
DC_48_53_RGB.h5,data\GAMUS\images\train\DC_48_53_RGB.h5,GAMUS,DC,48_53,train,images,government_urban
DC_48_54_RGB.h5,data\GAMUS\images\train\DC_48_54_RGB.h5,GAMUS,DC,48_54,train,images,government_urban
DC_48_55_RGB.h5,data\GAMUS\images\train\DC_48_55_RGB.h5,GAMUS,DC,48_55,train,images,government_urban
DC_48_59_RGB.h5,data\GAMUS\images\train\DC_48_59_RGB.h5,GAMUS,DC,48_59,train,images,government_urban
DC_48_61_RGB.h5,data\GAMUS\images\train\DC_48_61_RGB.h5,GAMUS,DC,48_61,train,images,government_urban
DC_48_62_RGB.h5,data\GAMUS\images\train\DC_48_62_RGB.h5,GAMUS,DC,48_62,train,images,government_urban
DC_48_63_RGB.h5,data\GAMUS\images\train\DC_48_63_RGB.h5,GAMUS,DC,48_63,train,images,government_urban
DC_49_25_RGB.h5,data\GAMUS\images\train\DC_49_25_RGB.h5,GAMUS,DC,49_25,train,images,government_urban
DC_49_26_RGB.h5,data\GAMUS\images\train\DC_49_26_RGB.h5,GAMUS,DC,49_26,train,images,government_urban
DC_49_29_RGB.h5,data\GAMUS\images\train\DC_49_29_RGB.h5,GAMUS,DC,49_29,train,images,government_urban
DC_49_30_RGB.h5,data\GAMUS\images\train\DC_49_30_RGB.h5,GAMUS,DC,49_30,train,images,government_urban
DC_49_31_RGB.h5,data\GAMUS\images\train\DC_49_31_RGB.h5,GAMUS,DC,49_31,train,images,government_urban
DC_49_32_RGB.h5,data\GAMUS\images\train\DC_49_32_RGB.h5,GAMUS,DC,49_32,train,images,government_urban
DC_49_33_RGB.h5,data\GAMUS\images\train\DC_49_33_RGB.h5,GAMUS,DC,49_33,train,images,government_urban
DC_49_34_RGB.h5,data\GAMUS\images\train\DC_49_34_RGB.h5,GAMUS,DC,49_34,train,images,government_urban
DC_49_36_RGB.h5,data\GAMUS\images\train\DC_49_36_RGB.h5,GAMUS,DC,49_36,train,images,government_urban
DC_49_37_RGB.h5,data\GAMUS\images\train\DC_49_37_RGB.h5,GAMUS,DC,49_37,train,images,government_urban
DC_49_42_RGB.h5,data\GAMUS\images\train\DC_49_42_RGB.h5,GAMUS,DC,49_42,train,images,government_urban
DC_49_43_RGB.h5,data\GAMUS\images\train\DC_49_43_RGB.h5,GAMUS,DC,49_43,train,images,government_urban
DC_49_44_RGB.h5,data\GAMUS\images\train\DC_49_44_RGB.h5,GAMUS,DC,49_44,train,images,government_urban
DC_49_45_RGB.h5,data\GAMUS\images\train\DC_49_45_RGB.h5,GAMUS,DC,49_45,train,images,government_urban
DC_49_46_RGB.h5,data\GAMUS\images\train\DC_49_46_RGB.h5,GAMUS,DC,49_46,train,images,government_urban
DC_49_50_RGB.h5,data\GAMUS\images\train\DC_49_50_RGB.h5,GAMUS,DC,49_50,train,images,government_urban
DC_49_51_RGB.h5,data\GAMUS\images\train\DC_49_51_RGB.h5,GAMUS,DC,49_51,train,images,government_urban
DC_49_56_RGB.h5,data\GAMUS\images\train\DC_49_56_RGB.h5,GAMUS,DC,49_56,train,images,government_urban
DC_49_57_RGB.h5,data\GAMUS\images\train\DC_49_57_RGB.h5,GAMUS,DC,49_57,train,images,government_urban
DC_49_59_RGB.h5,data\GAMUS\images\train\DC_49_59_RGB.h5,GAMUS,DC,49_59,train,images,government_urban
DC_49_61_RGB.h5,data\GAMUS\images\train\DC_49_61_RGB.h5,GAMUS,DC,49_61,train,images,government_urban
DC_49_62_RGB.h5,data\GAMUS\images\train\DC_49_62_RGB.h5,GAMUS,DC,49_62,train,images,government_urban
DC_50_22_RGB.h5,data\GAMUS\images\train\DC_50_22_RGB.h5,GAMUS,DC,50_22,train,images,government_urban
DC_50_25_RGB.h5,data\GAMUS\images\train\DC_50_25_RGB.h5,GAMUS,DC,50_25,train,images,government_urban
DC_50_26_RGB.h5,data\GAMUS\images\train\DC_50_26_RGB.h5,GAMUS,DC,50_26,train,images,government_urban
DC_50_27_RGB.h5,data\GAMUS\images\train\DC_50_27_RGB.h5,GAMUS,DC,50_27,train,images,government_urban
DC_50_28_RGB.h5,data\GAMUS\images\train\DC_50_28_RGB.h5,GAMUS,DC,50_28,train,images,government_urban
DC_50_30_RGB.h5,data\GAMUS\images\train\DC_50_30_RGB.h5,GAMUS,DC,50_30,train,images,government_urban
DC_50_34_RGB.h5,data\GAMUS\images\train\DC_50_34_RGB.h5,GAMUS,DC,50_34,train,images,government_urban
DC_50_35_RGB.h5,data\GAMUS\images\train\DC_50_35_RGB.h5,GAMUS,DC,50_35,train,images,government_urban
DC_50_36_RGB.h5,data\GAMUS\images\train\DC_50_36_RGB.h5,GAMUS,DC,50_36,train,images,government_urban
DC_50_37_RGB.h5,data\GAMUS\images\train\DC_50_37_RGB.h5,GAMUS,DC,50_37,train,images,government_urban
DC_50_40_RGB.h5,data\GAMUS\images\train\DC_50_40_RGB.h5,GAMUS,DC,50_40,train,images,government_urban
DC_50_42_RGB.h5,data\GAMUS\images\train\DC_50_42_RGB.h5,GAMUS,DC,50_42,train,images,government_urban
DC_50_43_RGB.h5,data\GAMUS\images\train\DC_50_43_RGB.h5,GAMUS,DC,50_43,train,images,government_urban
DC_50_44_RGB.h5,data\GAMUS\images\train\DC_50_44_RGB.h5,GAMUS,DC,50_44,train,images,government_urban
DC_50_45_RGB.h5,data\GAMUS\images\train\DC_50_45_RGB.h5,GAMUS,DC,50_45,train,images,government_urban
DC_50_46_RGB.h5,data\GAMUS\images\train\DC_50_46_RGB.h5,GAMUS,DC,50_46,train,images,government_urban
DC_50_47_RGB.h5,data\GAMUS\images\train\DC_50_47_RGB.h5,GAMUS,DC,50_47,train,images,government_urban
DC_50_48_RGB.h5,data\GAMUS\images\train\DC_50_48_RGB.h5,GAMUS,DC,50_48,train,images,government_urban
DC_50_49_RGB.h5,data\GAMUS\images\train\DC_50_49_RGB.h5,GAMUS,DC,50_49,train,images,government_urban
DC_50_50_RGB.h5,data\GAMUS\images\train\DC_50_50_RGB.h5,GAMUS,DC,50_50,train,images,government_urban
DC_50_54_RGB.h5,data\GAMUS\images\train\DC_50_54_RGB.h5,GAMUS,DC,50_54,train,images,government_urban
DC_50_57_RGB.h5,data\GAMUS\images\train\DC_50_57_RGB.h5,GAMUS,DC,50_57,train,images,government_urban
DC_50_58_RGB.h5,data\GAMUS\images\train\DC_50_58_RGB.h5,GAMUS,DC,50_58,train,images,government_urban
DC_50_59_RGB.h5,data\GAMUS\images\train\DC_50_59_RGB.h5,GAMUS,DC,50_59,train,images,government_urban
DC_50_60_RGB.h5,data\GAMUS\images\train\DC_50_60_RGB.h5,GAMUS,DC,50_60,train,images,government_urban
DC_50_61_RGB.h5,data\GAMUS\images\train\DC_50_61_RGB.h5,GAMUS,DC,50_61,train,images,government_urban
DC_51_22_RGB.h5,data\GAMUS\images\train\DC_51_22_RGB.h5,GAMUS,DC,51_22,train,images,government_urban
DC_51_23_RGB.h5,data\GAMUS\images\train\DC_51_23_RGB.h5,GAMUS,DC,51_23,train,images,government_urban
DC_51_24_RGB.h5,data\GAMUS\images\train\DC_51_24_RGB.h5,GAMUS,DC,51_24,train,images,government_urban
DC_51_28_RGB.h5,data\GAMUS\images\train\DC_51_28_RGB.h5,GAMUS,DC,51_28,train,images,government_urban
DC_51_29_RGB.h5,data\GAMUS\images\train\DC_51_29_RGB.h5,GAMUS,DC,51_29,train,images,government_urban
DC_51_30_RGB.h5,data\GAMUS\images\train\DC_51_30_RGB.h5,GAMUS,DC,51_30,train,images,government_urban
DC_51_32_RGB.h5,data\GAMUS\images\train\DC_51_32_RGB.h5,GAMUS,DC,51_32,train,images,government_urban
DC_51_34_RGB.h5,data\GAMUS\images\train\DC_51_34_RGB.h5,GAMUS,DC,51_34,train,images,government_urban
DC_51_35_RGB.h5,data\GAMUS\images\train\DC_51_35_RGB.h5,GAMUS,DC,51_35,train,images,government_urban
DC_51_41_RGB.h5,data\GAMUS\images\train\DC_51_41_RGB.h5,GAMUS,DC,51_41,train,images,government_urban
DC_51_42_RGB.h5,data\GAMUS\images\train\DC_51_42_RGB.h5,GAMUS,DC,51_42,train,images,government_urban
DC_51_43_RGB.h5,data\GAMUS\images\train\DC_51_43_RGB.h5,GAMUS,DC,51_43,train,images,government_urban
DC_51_46_RGB.h5,data\GAMUS\images\train\DC_51_46_RGB.h5,GAMUS,DC,51_46,train,images,government_urban
DC_51_47_RGB.h5,data\GAMUS\images\train\DC_51_47_RGB.h5,GAMUS,DC,51_47,train,images,government_urban
DC_51_49_RGB.h5,data\GAMUS\images\train\DC_51_49_RGB.h5,GAMUS,DC,51_49,train,images,government_urban
DC_51_50_RGB.h5,data\GAMUS\images\train\DC_51_50_RGB.h5,GAMUS,DC,51_50,train,images,government_urban
DC_51_52_RGB.h5,data\GAMUS\images\train\DC_51_52_RGB.h5,GAMUS,DC,51_52,train,images,government_urban
DC_51_54_RGB.h5,data\GAMUS\images\train\DC_51_54_RGB.h5,GAMUS,DC,51_54,train,images,government_urban
DC_51_58_RGB.h5,data\GAMUS\images\train\DC_51_58_RGB.h5,GAMUS,DC,51_58,train,images,government_urban
DC_51_60_RGB.h5,data\GAMUS\images\train\DC_51_60_RGB.h5,GAMUS,DC,51_60,train,images,government_urban
DC_52_28_RGB.h5,data\GAMUS\images\train\DC_52_28_RGB.h5,GAMUS,DC,52_28,train,images,government_urban
DC_52_31_RGB.h5,data\GAMUS\images\train\DC_52_31_RGB.h5,GAMUS,DC,52_31,train,images,government_urban
DC_52_32_RGB.h5,data\GAMUS\images\train\DC_52_32_RGB.h5,GAMUS,DC,52_32,train,images,government_urban
DC_52_35_RGB.h5,data\GAMUS\images\train\DC_52_35_RGB.h5,GAMUS,DC,52_35,train,images,government_urban
DC_52_36_RGB.h5,data\GAMUS\images\train\DC_52_36_RGB.h5,GAMUS,DC,52_36,train,images,government_urban
DC_52_38_RGB.h5,data\GAMUS\images\train\DC_52_38_RGB.h5,GAMUS,DC,52_38,train,images,government_urban
DC_52_39_RGB.h5,data\GAMUS\images\train\DC_52_39_RGB.h5,GAMUS,DC,52_39,train,images,government_urban
DC_52_40_RGB.h5,data\GAMUS\images\train\DC_52_40_RGB.h5,GAMUS,DC,52_40,train,images,government_urban
DC_52_42_RGB.h5,data\GAMUS\images\train\DC_52_42_RGB.h5,GAMUS,DC,52_42,train,images,government_urban
DC_52_43_RGB.h5,data\GAMUS\images\train\DC_52_43_RGB.h5,GAMUS,DC,52_43,train,images,government_urban
DC_52_45_RGB.h5,data\GAMUS\images\train\DC_52_45_RGB.h5,GAMUS,DC,52_45,train,images,government_urban
DC_52_47_RGB.h5,data\GAMUS\images\train\DC_52_47_RGB.h5,GAMUS,DC,52_47,train,images,government_urban
DC_52_49_RGB.h5,data\GAMUS\images\train\DC_52_49_RGB.h5,GAMUS,DC,52_49,train,images,government_urban
DC_52_51_RGB.h5,data\GAMUS\images\train\DC_52_51_RGB.h5,GAMUS,DC,52_51,train,images,government_urban
DC_52_54_RGB.h5,data\GAMUS\images\train\DC_52_54_RGB.h5,GAMUS,DC,52_54,train,images,government_urban
DC_52_55_RGB.h5,data\GAMUS\images\train\DC_52_55_RGB.h5,GAMUS,DC,52_55,train,images,government_urban
DC_52_56_RGB.h5,data\GAMUS\images\train\DC_52_56_RGB.h5,GAMUS,DC,52_56,train,images,government_urban
DC_52_59_RGB.h5,data\GAMUS\images\train\DC_52_59_RGB.h5,GAMUS,DC,52_59,train,images,government_urban
DC_53_31_RGB.h5,data\GAMUS\images\train\DC_53_31_RGB.h5,GAMUS,DC,53_31,train,images,government_urban
DC_53_33_RGB.h5,data\GAMUS\images\train\DC_53_33_RGB.h5,GAMUS,DC,53_33,train,images,government_urban
DC_53_36_RGB.h5,data\GAMUS\images\train\DC_53_36_RGB.h5,GAMUS,DC,53_36,train,images,government_urban
DC_53_37_RGB.h5,data\GAMUS\images\train\DC_53_37_RGB.h5,GAMUS,DC,53_37,train,images,government_urban
DC_53_38_RGB.h5,data\GAMUS\images\train\DC_53_38_RGB.h5,GAMUS,DC,53_38,train,images,government_urban
DC_53_39_RGB.h5,data\GAMUS\images\train\DC_53_39_RGB.h5,GAMUS,DC,53_39,train,images,government_urban
DC_53_42_RGB.h5,data\GAMUS\images\train\DC_53_42_RGB.h5,GAMUS,DC,53_42,train,images,government_urban
DC_53_43_RGB.h5,data\GAMUS\images\train\DC_53_43_RGB.h5,GAMUS,DC,53_43,train,images,government_urban
DC_53_45_RGB.h5,data\GAMUS\images\train\DC_53_45_RGB.h5,GAMUS,DC,53_45,train,images,government_urban
DC_53_46_RGB.h5,data\GAMUS\images\train\DC_53_46_RGB.h5,GAMUS,DC,53_46,train,images,government_urban
DC_53_48_RGB.h5,data\GAMUS\images\train\DC_53_48_RGB.h5,GAMUS,DC,53_48,train,images,government_urban
DC_53_49_RGB.h5,data\GAMUS\images\train\DC_53_49_RGB.h5,GAMUS,DC,53_49,train,images,government_urban
DC_53_50_RGB.h5,data\GAMUS\images\train\DC_53_50_RGB.h5,GAMUS,DC,53_50,train,images,government_urban
DC_53_51_RGB.h5,data\GAMUS\images\train\DC_53_51_RGB.h5,GAMUS,DC,53_51,train,images,government_urban
DC_53_52_RGB.h5,data\GAMUS\images\train\DC_53_52_RGB.h5,GAMUS,DC,53_52,train,images,government_urban
DC_53_53_RGB.h5,data\GAMUS\images\train\DC_53_53_RGB.h5,GAMUS,DC,53_53,train,images,government_urban
DC_53_56_RGB.h5,data\GAMUS\images\train\DC_53_56_RGB.h5,GAMUS,DC,53_56,train,images,government_urban
DC_53_58_RGB.h5,data\GAMUS\images\train\DC_53_58_RGB.h5,GAMUS,DC,53_58,train,images,government_urban
DC_54_29_RGB.h5,data\GAMUS\images\train\DC_54_29_RGB.h5,GAMUS,DC,54_29,train,images,government_urban
DC_54_30_RGB.h5,data\GAMUS\images\train\DC_54_30_RGB.h5,GAMUS,DC,54_30,train,images,government_urban
DC_54_33_RGB.h5,data\GAMUS\images\train\DC_54_33_RGB.h5,GAMUS,DC,54_33,train,images,government_urban
DC_54_39_RGB.h5,data\GAMUS\images\train\DC_54_39_RGB.h5,GAMUS,DC,54_39,train,images,government_urban
DC_54_41_RGB.h5,data\GAMUS\images\train\DC_54_41_RGB.h5,GAMUS,DC,54_41,train,images,government_urban
DC_54_43_RGB.h5,data\GAMUS\images\train\DC_54_43_RGB.h5,GAMUS,DC,54_43,train,images,government_urban
DC_54_44_RGB.h5,data\GAMUS\images\train\DC_54_44_RGB.h5,GAMUS,DC,54_44,train,images,government_urban
DC_54_45_RGB.h5,data\GAMUS\images\train\DC_54_45_RGB.h5,GAMUS,DC,54_45,train,images,government_urban
DC_54_49_RGB.h5,data\GAMUS\images\train\DC_54_49_RGB.h5,GAMUS,DC,54_49,train,images,government_urban
DC_54_50_RGB.h5,data\GAMUS\images\train\DC_54_50_RGB.h5,GAMUS,DC,54_50,train,images,government_urban
DC_54_51_RGB.h5,data\GAMUS\images\train\DC_54_51_RGB.h5,GAMUS,DC,54_51,train,images,government_urban
DC_54_53_RGB.h5,data\GAMUS\images\train\DC_54_53_RGB.h5,GAMUS,DC,54_53,train,images,government_urban
DC_54_55_RGB.h5,data\GAMUS\images\train\DC_54_55_RGB.h5,GAMUS,DC,54_55,train,images,government_urban
DC_54_56_RGB.h5,data\GAMUS\images\train\DC_54_56_RGB.h5,GAMUS,DC,54_56,train,images,government_urban
DC_54_57_RGB.h5,data\GAMUS\images\train\DC_54_57_RGB.h5,GAMUS,DC,54_57,train,images,government_urban
DC_55_26_RGB.h5,data\GAMUS\images\train\DC_55_26_RGB.h5,GAMUS,DC,55_26,train,images,government_urban
DC_55_30_RGB.h5,data\GAMUS\images\train\DC_55_30_RGB.h5,GAMUS,DC,55_30,train,images,government_urban
DC_55_33_RGB.h5,data\GAMUS\images\train\DC_55_33_RGB.h5,GAMUS,DC,55_33,train,images,government_urban
DC_55_37_RGB.h5,data\GAMUS\images\train\DC_55_37_RGB.h5,GAMUS,DC,55_37,train,images,government_urban
DC_55_38_RGB.h5,data\GAMUS\images\train\DC_55_38_RGB.h5,GAMUS,DC,55_38,train,images,government_urban
DC_55_40_RGB.h5,data\GAMUS\images\train\DC_55_40_RGB.h5,GAMUS,DC,55_40,train,images,government_urban
DC_55_41_RGB.h5,data\GAMUS\images\train\DC_55_41_RGB.h5,GAMUS,DC,55_41,train,images,government_urban
DC_55_43_RGB.h5,data\GAMUS\images\train\DC_55_43_RGB.h5,GAMUS,DC,55_43,train,images,government_urban
DC_55_44_RGB.h5,data\GAMUS\images\train\DC_55_44_RGB.h5,GAMUS,DC,55_44,train,images,government_urban
DC_55_45_RGB.h5,data\GAMUS\images\train\DC_55_45_RGB.h5,GAMUS,DC,55_45,train,images,government_urban
DC_55_47_RGB.h5,data\GAMUS\images\train\DC_55_47_RGB.h5,GAMUS,DC,55_47,train,images,government_urban
DC_55_48_RGB.h5,data\GAMUS\images\train\DC_55_48_RGB.h5,GAMUS,DC,55_48,train,images,government_urban
DC_55_49_RGB.h5,data\GAMUS\images\train\DC_55_49_RGB.h5,GAMUS,DC,55_49,train,images,government_urban
DC_55_51_RGB.h5,data\GAMUS\images\train\DC_55_51_RGB.h5,GAMUS,DC,55_51,train,images,government_urban
DC_55_52_RGB.h5,data\GAMUS\images\train\DC_55_52_RGB.h5,GAMUS,DC,55_52,train,images,government_urban
